爬取时间(__time),爬取链接(__url),商品ID(product_id),商品名称(name),商品描述(description),商品参数(params),商品现价(current_price),商品原价(original_price),月销量(month_sales_count),库存(stock),发货地址(shipping_address),商品发布时间(product_publish_time),店铺ID(shop_id),店铺名称(shop_name),商品链接URL(url),评分（总分5.0分）(score),收藏数(stores_count),累计评价数(comments_count),商品评价印象标签(impresses),
"2019-02-01 13:59:34","https://detail.tmall.com/item.htm?id=579767086802","579767086802","现货发/减1231送23重礼/Huawei/华为 Mate 20 Pro 华为Mate20pro手机 官方旗舰店正品mate20X/P20降价新款10","当天发 保修3年 减1231元 送皮套等23礼","[{""label"":""后置摄像头"",""value"":""4000万+2000万+800万""},{""label"":""摄像头类型"",""value"":""四摄像头(前单后三)""},{""label"":""视频显示格式"",""value"":""*.3gp、*.mp4""},{""label"":""分辨率"",""value"":""2k+ 1440 x 3120像素""},{""label"":""触摸屏类型"",""value"":""多点触控触摸屏，最多支持10点触控""},{""label"":""屏幕尺寸"",""value"":""6.39英寸""},{""label"":""网络类型"",""value"":""移动全网通4G+ 4G全网通""},{""label"":""网络模式"",""value"":""双卡双待""},{""label"":""键盘类型"",""value"":""虚拟触屏键盘""},{""label"":""款式"",""value"":""直板""},{""label"":""运行内存RAM"",""value"":""6GB 8GB""},{""label"":""存储容量"",""value"":""6+128GB 8+128GB 8+256GB""},{""label"":""品牌"",""value"":""Huawei/华为""},{""label"":""华为型号"",""value"":""Mate 20 Pro""},{""label"":""电池类型"",""value"":""锂聚合物电池""},{""label"":""核心数"",""value"":""八核""},{""label"":""机身颜色"",""value"":""翡冷翠 宝石蓝 极光色 亮黑色（UD版） 宝石蓝（UD版） 极光色（UD版） 翡冷翠（UD版） 樱粉金（UD版） 樱粉金 馥蕾红（UD版） 璨星蓝（UD版） 馥蕾红 亮黑色""},{""label"":""手机类型"",""value"":""拍照手机 音乐手机 时尚手机 智能手机 商务手机""},{""label"":""操作系统"",""value"":""Android 9""},{""label"":""CPU品牌"",""value"":""HUAWEI Kirin 980 （麒麟980）""},{""label"":""产品名称"",""value"":""HUAWEI Mate 20 Pro""},{""label"":""手机"",""value"":""1 件""},{""label"":""电池（内置）"",""value"":""1 件""},{""label"":""快速指南"",""value"":""1 件""},{""label"":""华为SuperCharge 充电器"",""value"":""1 件""},{""label"":""三包凭证"",""value"":""1 件""},{""label"":""Type-C 数字耳机"",""value"":""1 件""},{""label"":""Type-C 数据线"",""value"":""1 件""},{""label"":""取卡针"",""value"":""1 件""},{""label"":""TPU保护壳"",""value"":""1 件""},{""label"":""Type-C转3.5mm耳机转接线"",""value"":""1 件""}]","5399-7599","5399.01 - 7999.01","2105","198","山东济南","1548410880","58613162","三际数码官方旗舰店","https://detail.tmall.com/item.htm?id=579767086802","4.8","24643","2579","[{""label_count"":""357"",""label_title"":""手机不错""},{""label_count"":""356"",""label_title"":""服务好""},{""label_count"":""142"",""label_title"":""性能很好""},{""label_count"":""132"",""label_title"":""外观不错""},{""label_count"":""111"",""label_title"":""物流快""},{""label_count"":""77"",""label_title"":""正品""},{""label_count"":""63"",""label_title"":""很好操作""},{""label_count"":""44"",""label_title"":""像素很给力""},{""label_count"":""20"",""label_title"":""功能很强""},{""label_count"":""19"",""label_title"":""屏幕不给力""}]",
"2019-02-01 13:59:34","https://detail.tmall.com/item.htm?id=550193007128","550193007128","【春节正常发货】Samsung/三星Galaxy S8 SM-G9500 4G+64G 全网通4G男女学生正品智能大屏手机","12期免息 爆款直降低至3199 AKG调校","[{""label"":""后置摄像头"",""value"":""1200万""},{""label"":""摄像头类型"",""value"":""双摄像头（前后）""},{""label"":""视频显示格式"",""value"":""MP4,M4V,3GP,3G2,WMV,ASF,AVI,FLV,MKV,WEBM""},{""label"":""触摸屏类型"",""value"":""电容式""},{""label"":""屏幕尺寸"",""value"":""5.6英寸""},{""label"":""分辨率"",""value"":""2960x1440""},{""label"":""网络类型"",""value"":""4G全网通""},{""label"":""网络模式"",""value"":""TD-LTE/LTE FDD/TD-SCDMA/WCDMA/cdma2000/CDMA 1X/GSM""},{""label"":""键盘类型"",""value"":""虚拟触屏键盘""},{""label"":""款式"",""value"":""双曲面""},{""label"":""运行内存RAM"",""value"":""4GB""},{""label"":""存储容量"",""value"":""64GB""},{""label"":""手机类型"",""value"":""智能手机 4G手机""},{""label"":""电池类型"",""value"":""不可拆卸式电池""},{""label"":""核心数"",""value"":""八核""},{""label"":""品牌"",""value"":""Samsung/三星""},{""label"":""三星型号"",""value"":""GALAXY S8 SM-G9500""},{""label"":""CPU品牌"",""value"":""Qualcomm | MSM8998""},{""label"":""操作系统"",""value"":""Android 7.0""},{""label"":""产品名称"",""value"":""S8""},{""label"":""机身颜色"",""value"":""谜夜黑 雾屿蓝 烟晶灰""},{""label"":""手机"",""value"":""1 件""},{""label"":""充电器"",""value"":""1 件""},{""label"":""数据线"",""value"":""1 件""},{""label"":""耳机"",""value"":""1 件""},{""label"":""耳机套"",""value"":""1 件""},{""label"":""保修卡"",""value"":""1 件""},{""label"":""说明书"",""value"":""1 件""},{""label"":""卡针"",""value"":""1 件""},{""label"":""USB连接器"",""value"":""1 件""},{""label"":""Micro USB连接器"",""value"":""1 件""}]","3198","3199.00","387","68","江苏南京","1548726549","128573071","苏宁易购官方旗舰店","https://detail.tmall.com/item.htm?id=550193007128","4.6","39070","7253","[{""label_count"":""119"",""label_title"":""手机不错""},{""label_count"":""70"",""label_title"":""外型不错""},{""label_count"":""59"",""label_title"":""物流快""},{""label_count"":""58"",""label_title"":""性能强大""},{""label_count"":""32"",""label_title"":""手感不错""},{""label_count"":""31"",""label_title"":""服务不错""},{""label_count"":""24"",""label_title"":""机子是正品""},{""label_count"":""13"",""label_title"":""电池一般""},{""label_count"":""12"",""label_title"":""屏幕清晰""},{""label_count"":""11"",""label_title"":""性能一般""}]",
"2019-02-01 13:59:34","https://detail.tmall.com/item.htm?id=566735119832","566735119832","【立减300元/4188起】6期免息/Huawei/华为 P20 Pro 手机P20pro官方旗舰店官网正品mate10降价华为mate20pro","6期免息 大量现货下单直降300元送精美礼品","[{""label"":""后置摄像头"",""value"":""40MP（彩色）+20MP（黑白）+8MP（长焦）""},{""label"":""摄像头类型"",""value"":""四摄像头""},{""label"":""视频显示格式"",""value"":""涉及专利风险，对外不体现""},{""label"":""分辨率"",""value"":""1080*2240""},{""label"":""触摸屏类型"",""value"":""多点触控触摸屏""},{""label"":""屏幕尺寸"",""value"":""6.1英寸""},{""label"":""网络类型"",""value"":""4G全网通""},{""label"":""网络模式"",""value"":""双卡双待单通，主副卡不区分卡槽，Nano SIM""},{""label"":""键盘类型"",""value"":""虚拟触屏键盘""},{""label"":""款式"",""value"":""直板""},{""label"":""运行内存RAM"",""value"":""6GB""},{""label"":""存储容量"",""value"":""64GB 128GB""},{""label"":""品牌"",""value"":""Huawei/华为""},{""label"":""华为型号"",""value"":""P20 Pro""},{""label"":""电池类型"",""value"":""Li-Polymer 锂聚合物电池""},{""label"":""核心数"",""value"":""八核 + 微智核i7""},{""label"":""机身颜色"",""value"":""宝石蓝 极光色 渐变极光色 渐变樱粉金 极光闪蝶 珠光贝母 亮黑色""},{""label"":""手机类型"",""value"":""拍照手机 时尚手机 智能手机 商务手机""},{""label"":""操作系统"",""value"":""华为EMUI 8.1（兼容Android 8.1）""},{""label"":""CPU品牌"",""value"":""Kirin 970""},{""label"":""产品名称"",""value"":""HUAWEI P20 Pro""},{""label"":""手机"",""value"":""1 件""},{""label"":""快速指南"",""value"":""1 件""},{""label"":""华为SuperCharge 充电器"",""value"":""1 件""},{""label"":""三包凭证"",""value"":""1 件""},{""label"":""Type-C 数字耳机"",""value"":""1 件""},{""label"":""Type-C 数据线"",""value"":""1 件""},{""label"":""取卡针"",""value"":""1 件""},{""label"":""TPU保护壳"",""value"":""1 件""},{""label"":""USB Type-C转3.5mm耳机转接线"",""value"":""1 件""}]","4488-4988","4488.01 - 4988.01","329","430","山东济南","1548400814","58613162","三际数码官方旗舰店","https://detail.tmall.com/item.htm?id=566735119832","4.8","23320","2296","[{""label_count"":""192"",""label_title"":""服务不错""},{""label_count"":""166"",""label_title"":""手机不错""},{""label_count"":""84"",""label_title"":""有赠品""},{""label_count"":""76"",""label_title"":""性能很好""},{""label_count"":""69"",""label_title"":""外观不错""},{""label_count"":""54"",""label_title"":""正品""},{""label_count"":""36"",""label_title"":""像素很给力""},{""label_count"":""17"",""label_title"":""功能很强""},{""label_count"":""15"",""label_title"":""手感不错""},{""label_count"":""7"",""label_title"":""手机一般""}]",
"2019-02-01 13:59:34","https://detail.tmall.com/item.htm?id=576122096049","576122096049","&radic;现货免息+天猫精灵/华为honor/荣耀 荣耀8X MAX手机官方旗舰8xmax畅享9i新荣耀x8 amx全网款7.12英寸大屏幕","当天发 选原装耳机/智能手环等礼 保修三年","[{""label"":""后置摄像头"",""value"":""不详""},{""label"":""摄像头类型"",""value"":""不详""},{""label"":""视频显示格式"",""value"":""不详""},{""label"":""分辨率"",""value"":""1080x2244""},{""label"":""触摸屏类型"",""value"":""电容屏，多点触控""},{""label"":""屏幕尺寸"",""value"":""7.12英寸""},{""label"":""网络类型"",""value"":""4G全网通""},{""label"":""网络模式"",""value"":""双卡双待""},{""label"":""键盘类型"",""value"":""虚拟QWERTY键盘""},{""label"":""款式"",""value"":""直板""},{""label"":""运行内存RAM"",""value"":""6GB 4GB""},{""label"":""存储容量"",""value"":""4+64GB 4+128GB 6+64GB""},{""label"":""品牌"",""value"":""honor/荣耀""},{""label"":""型号"",""value"":""荣耀8X MAX""},{""label"":""电池类型"",""value"":""不可拆卸式电池""},{""label"":""核心数"",""value"":""不详""},{""label"":""机身颜色"",""value"":""魅焰红 幻夜黑 魅海蓝""},{""label"":""手机类型"",""value"":""不详""},{""label"":""操作系统"",""value"":""Android 8.1+EMUI8.2""},{""label"":""CPU品牌"",""value"":""不详""},{""label"":""产品名称"",""value"":""荣耀8X Max""},{""label"":""手机"",""value"":""1 件""},{""label"":""充电器"",""value"":""1 件""},{""label"":""micro USB 数据线"",""value"":""1 件""},{""label"":""快速指南"",""value"":""1 件""},{""label"":""三包凭证"",""value"":""1 件""},{""label"":""取卡针"",""value"":""1 件""},{""label"":""TPU保护壳"",""value"":""1 件""},{""label"":""TP保护膜（已贴）"",""value"":""1 件""}]","1499-1869","1499.01 - 1869.01","270","172","上海","1548671141","58499649","能良数码官方旗舰店","https://detail.tmall.com/item.htm?id=576122096049","4.7","5196","610","[{""label_count"":""126"",""label_title"":""手机不错""},{""label_count"":""92"",""label_title"":""态度不错""},{""label_count"":""84"",""label_title"":""屏幕细腻""},{""label_count"":""68"",""label_title"":""系统很强大""},{""label_count"":""38"",""label_title"":""送了赠品""},{""label_count"":""26"",""label_title"":""款式好看""},{""label_count"":""20"",""label_title"":""电池耐用""},{""label_count"":""15"",""label_title"":""手机是正品""},{""label_count"":""14"",""label_title"":""音质很好""},{""label_count"":""13"",""label_title"":""性价比还好""}]",
"2019-02-01 13:59:34","https://detail.tmall.com/item.htm?id=538207238901","538207238901","【限时优惠价 限量抢购】Apple/苹果 iPhone 7 128G 全网通4G智能手机","稀缺货源限量抢购","[{""label"":""视频显示格式"",""value"":""1080P(全高清D5)""},{""label"":""摄像头类型"",""value"":""1200 万像素摄像头""},{""label"":""后置摄像头"",""value"":""1200 万像素摄像头""},{""label"":""触摸屏类型"",""value"":""具备3DTouch 技术的 Retina HD 显示屏""},{""label"":""分辨率"",""value"":""1334 x 750 像素分辨率，326 ppi""},{""label"":""屏幕尺寸"",""value"":""4.7英寸""},{""label"":""网络类型"",""value"":""无需合约版""},{""label"":""网络模式"",""value"":""蜂窝网络和无线连接""},{""label"":""款式"",""value"":""直板""},{""label"":""键盘类型"",""value"":""虚拟触屏键盘""},{""label"":""存储容量"",""value"":""128GB""},{""label"":""运行内存RAM"",""value"":""不详""},{""label"":""品牌"",""value"":""Apple/苹果""},{""label"":""Apple型号"",""value"":""iPhone 7""},{""label"":""操作系统"",""value"":""iOS""},{""label"":""电池类型"",""value"":""不可拆卸式电池""},{""label"":""机身颜色"",""value"":""亮黑色 黑色 银色 金色 玫瑰金色""},{""label"":""CPU品牌"",""value"":""Apple/苹果""},{""label"":""产品名称"",""value"":""iPhone 7""},{""label"":""手机类型"",""value"":""不详""},{""label"":""核心数"",""value"":""不详""},{""label"":""采用闪电接头的 EarPods"",""value"":""1 件""},{""label"":""iPhone"",""value"":""1 件""},{""label"":""闪电转 USB 连接线"",""value"":""1 件""},{""label"":""5W USB 电源适配器"",""value"":""1 件""}]","4388","4799.00","149","","江苏南京","1548679213","128573071","苏宁易购官方旗舰店","https://detail.tmall.com/item.htm?id=538207238901","4.7","132986","28946","[{""label_count"":""70"",""label_title"":""手机不错""},{""label_count"":""51"",""label_title"":""原装""},{""label_count"":""35"",""label_title"":""性能不错""},{""label_count"":""34"",""label_title"":""快递不错""},{""label_count"":""19"",""label_title"":""态度不错""},{""label_count"":""11"",""label_title"":""成色很好""},{""label_count"":""10"",""label_title"":""散热不是很好""},{""label_count"":""10"",""label_title"":""电池不耐用""},{""label_count"":""9"",""label_title"":""性价比高""},{""label_count"":""8"",""label_title"":""性能一般""}]",
"2019-02-01 13:59:33","https://detail.tmall.com/item.htm?id=569671154205","569671154205","【超长待机30天】纽曼 P10全网通4g智能手机军工三防正品大屏智能老人机老年手机5.5英寸全面屏双卡双待手机","4g全网通 全面屏 5300毫安电","[{""label"":""后置摄像头"",""value"":""1300万""},{""label"":""摄像头类型"",""value"":""双摄像头（前后）""},{""label"":""视频显示格式"",""value"":""1080P(全高清D5)""},{""label"":""触摸屏类型"",""value"":""全贴合incell电容屏，支持手套操作，支持多点触控""},{""label"":""分辨率"",""value"":""1280×640""},{""label"":""屏幕尺寸"",""value"":""5.5英寸""},{""label"":""网络类型"",""value"":""4G全网通""},{""label"":""网络模式"",""value"":""双卡多模""},{""label"":""款式"",""value"":""直板""},{""label"":""键盘类型"",""value"":""虚拟触屏键盘""},{""label"":""运行内存RAM"",""value"":""3GB""},{""label"":""存储容量"",""value"":""2+16GB 3+32GB""},{""label"":""CPU品牌"",""value"":""联发科""},{""label"":""CPU型号"",""value"":""MT6737T""},{""label"":""操作系统"",""value"":""Android/安卓""},{""label"":""手机类型"",""value"":""拍照手机 三防手机 音乐手机 时尚手机 智能手机 4G手机 商务手机""},{""label"":""电池类型"",""value"":""不可拆卸式电池""},{""label"":""核心数"",""value"":""八核 1.8Ghz""},{""label"":""品牌"",""value"":""纽曼""},{""label"":""纽曼型号"",""value"":""P10""},{""label"":""机身颜色"",""value"":""橙色 黑色 绿色""},{""label"":""产品名称"",""value"":""智能手机""},{""label"":""手机"",""value"":""1 件""},{""label"":""充电头"",""value"":""1 件""},{""label"":""数据线"",""value"":""1 件""},{""label"":""说明书"",""value"":""1 件""}]","799","1588.00","48","2928","广东深圳","1548566703","104819338","创于佳讯数码专营店","https://detail.tmall.com/item.htm?id=569671154205","4.5","4912","274","[{""label_count"":""16"",""label_title"":""手机不错""},{""label_count"":""15"",""label_title"":""性能强劲""},{""label_count"":""11"",""label_title"":""款式漂亮""},{""label_count"":""10"",""label_title"":""电池耐用""},{""label_count"":""9"",""label_title"":""态度不错""},{""label_count"":""8"",""label_title"":""性能一般""},{""label_count"":""5"",""label_title"":""实惠""},{""label_count"":""5"",""label_title"":""屏幕细腻""},{""label_count"":""4"",""label_title"":""像素一般""},{""label_count"":""3"",""label_title"":""送了赠品""}]",
"2019-02-01 13:59:32","https://detail.tmall.com/item.htm?id=577456892714","577456892714","【现货速发】Meizu/魅族 魅族 V8全网通智能4G手机官方旗舰店官网正品魅蓝6/6T/S6/note6学生老年人机","全国联保  现货速发  运费险","[{""label"":""后置摄像头"",""value"":""500万""},{""label"":""摄像头类型"",""value"":""不详""},{""label"":""视频显示格式"",""value"":""MP4/Ts/ASF/WMV/MKV/Webm/AVI/DivX/3gp/3g2""},{""label"":""分辨率"",""value"":""720x1280""},{""label"":""触摸屏类型"",""value"":""电容屏，多点触控""},{""label"":""屏幕尺寸"",""value"":""5.7英寸""},{""label"":""网络类型"",""value"":""4G全网通""},{""label"":""网络模式"",""value"":""不详""},{""label"":""键盘类型"",""value"":""不详""},{""label"":""款式"",""value"":""不详""},{""label"":""运行内存RAM"",""value"":""512MB""},{""label"":""存储容量"",""value"":""4+64GB 3+32GB""},{""label"":""品牌"",""value"":""Meizu/魅族""},{""label"":""魅族型号"",""value"":""魅族 V8""},{""label"":""电池类型"",""value"":""不可拆卸式电池""},{""label"":""核心数"",""value"":""双核""},{""label"":""机身颜色"",""value"":""曜黑 磨砂黑 纯白 雅金 烟紫 灰蓝""},{""label"":""手机类型"",""value"":""拍照手机""},{""label"":""操作系统"",""value"":""FLyme""},{""label"":""CPU品牌"",""value"":""不详""},{""label"":""产品名称"",""value"":""魅族 V8""},{""label"":""主机"",""value"":""1 件""},{""label"":""数据线"",""value"":""1 件""},{""label"":""充电头"",""value"":""1 件""},{""label"":""保修卡"",""value"":""1 件""},{""label"":""说明书"",""value"":""1 件""}]","625-969","625.00 - 969.00","176","1010","广东深圳","1548744800","105992621","和来达数码专营店","https://detail.tmall.com/item.htm?id=577456892714","4.7","588","73","[{""label_count"":""10"",""label_title"":""手机不错""},{""label_count"":""6"",""label_title"":""物流快""},{""label_count"":""4"",""label_title"":""很便宜""},{""label_count"":""4"",""label_title"":""服务好""},{""label_count"":""4"",""label_title"":""系统很强大""},{""label_count"":""3"",""label_title"":""款式好看""}]",
"2019-02-01 13:59:32","https://detail.tmall.com/item.htm?id=584194847566","584194847566","下单可减50元/80元礼包分期免息Huawei/华为 畅享9全网通手机官方旗舰店官方畅享8e plus8x降价9plus正品p20","顺丰包邮 咨询省钱 页面多重版本选择","[{""label"":""后置摄像头"",""value"":""1300万像素+200万像素""},{""label"":""摄像头类型"",""value"":""三摄像头（后双）""},{""label"":""视频显示格式"",""value"":""*.3gp、*.mp4""},{""label"":""分辨率"",""value"":""HD+ 1520x720 像素""},{""label"":""触摸屏类型"",""value"":""电容式""},{""label"":""屏幕尺寸"",""value"":""6.26英寸""},{""label"":""网络类型"",""value"":""4G全网通""},{""label"":""网络模式"",""value"":""双卡双待单通""},{""label"":""键盘类型"",""value"":""虚拟键盘""},{""label"":""款式"",""value"":""直板""},{""label"":""运行内存RAM"",""value"":""4GB 3GB""},{""label"":""存储容量"",""value"":""3+32GB 4+64GB""},{""label"":""品牌"",""value"":""Huawei/华为""},{""label"":""华为型号"",""value"":""畅享9""},{""label"":""电池类型"",""value"":""锂聚合物电池""},{""label"":""核心数"",""value"":""八核""},{""label"":""机身颜色"",""value"":""珊瑚红 极光蓝 极光紫 幻夜黑 畅享8E黑色【人脸+指纹识别】 畅享8E金色【人脸+指纹识别】 畅享8E蓝色【人脸+指纹识别】""},{""label"":""手机类型"",""value"":""拍照手机 时尚手机 智能手机 4G手机 商务手机""},{""label"":""操作系统"",""value"":""Android 8.1""},{""label"":""CPU品牌"",""value"":""Qualcomm Snapdragon 450（高通 骁龙450）""},{""label"":""产品名称"",""value"":""华为畅享9""},{""label"":""手机"",""value"":""1 件""},{""label"":""电池（内置）"",""value"":""1 件""},{""label"":""快速指南"",""value"":""1 件""},{""label"":""充电器"",""value"":""1 件""},{""label"":""三包凭证"",""value"":""1 件""},{""label"":""数据线"",""value"":""1 件""},{""label"":""取卡针"",""value"":""1 件""},{""label"":""TPU保护壳"",""value"":""1 件""}]","888-1319","889.00 - 1320.00","128","15360","北京","1548931247","250340328","创汇通达数码旗舰店","https://detail.tmall.com/item.htm?id=584194847566","4.8","954","89","[{""label_count"":""11"",""label_title"":""手机不错""},{""label_count"":""6"",""label_title"":""有赠品""},{""label_count"":""5"",""label_title"":""成色很好""},{""label_count"":""4"",""label_title"":""性能不错""},{""label_count"":""3"",""label_title"":""服务好""}]",
"2019-02-01 13:59:32","https://detail.tmall.com/item.htm?id=575325036230","575325036230","旗舰新品 12期分期免息 Samsung/三星 GALAXY Note9 SM-N9600 4G智能 全网通手机 双卡双待 N9 送好礼","旗舰新品上市 12期分期免息 好礼三选一","[{""label"":""后置摄像头"",""value"":""1200万""},{""label"":""摄像头类型"",""value"":""前置与后置摄像头""},{""label"":""视频显示格式"",""value"":""MP4,M4V,3GP,3G2,WMV,ASF,AVI,FLV,MKV,WEBM""},{""label"":""分辨率"",""value"":""2960 x 1440""},{""label"":""触摸屏类型"",""value"":""电容式""},{""label"":""屏幕尺寸"",""value"":""6.3英寸""},{""label"":""网络类型"",""value"":""移动4G+/联通4G/电信4G+""},{""label"":""网络模式"",""value"":""TD-LTE/LTE FDD/TD-SCDMA/WCDMA/cdma2000/CDMA 1X/GSM""},{""label"":""键盘类型"",""value"":""虚拟触屏键盘""},{""label"":""款式"",""value"":""双曲面""},{""label"":""运行内存RAM"",""value"":""6GB 8GB""},{""label"":""存储容量"",""value"":""6+128GB 8+512GB""},{""label"":""品牌"",""value"":""Samsung/三星""},{""label"":""三星型号"",""value"":""GALAXY Note9 SM-N9600""},{""label"":""电池类型"",""value"":""不可拆卸式电池""},{""label"":""核心数"",""value"":""八核|2.8GHz,1.7GHz""},{""label"":""机身颜色"",""value"":""丹青黑 玄镜铜 寒霜蓝""},{""label"":""手机类型"",""value"":""拍照手机 智能手机 4G手机 商务手机""},{""label"":""操作系统"",""value"":""Android 8.1""},{""label"":""CPU品牌"",""value"":""高通""},{""label"":""CPU型号"",""value"":""骁龙845""},{""label"":""产品名称"",""value"":""Note9""},{""label"":""手机"",""value"":""1 件""},{""label"":""充电器"",""value"":""1 件""},{""label"":""数据线"",""value"":""1 件""},{""label"":""耳机"",""value"":""1 件""},{""label"":""耳机套"",""value"":""1 件""},{""label"":""保修卡"",""value"":""1 件""},{""label"":""说明书"",""value"":""1 件""},{""label"":""卡针"",""value"":""1 件""},{""label"":""USB连接器"",""value"":""1 件""}]","6599-8599","6999.00 - 8999.00","20","459","北京","1548864000","114664935","三星恒源盛达专卖店","https://detail.tmall.com/item.htm?id=575325036230","4.9","552","20","[]",
"2019-02-01 13:59:32","https://detail.tmall.com/item.htm?id=571472749875","571472749875","纽曼 C9S军工三防老人机移动联通天翼电信版超长待机大字大声老年手机正品学生男女款功能机充电宝备用机","全新设计 军工三防 充电宝 聚光手电筒","[{""label"":""后置摄像头"",""value"":""30万""},{""label"":""摄像头类型"",""value"":""单摄像头""},{""label"":""视频显示格式"",""value"":""支持3GP/MPEG-4等格式""},{""label"":""屏幕尺寸"",""value"":""2.4英寸""},{""label"":""触摸屏类型"",""value"":""非触摸屏""},{""label"":""分辨率"",""value"":""320x240""},{""label"":""网络类型"",""value"":""移动联通2G""},{""label"":""网络模式"",""value"":""双卡双待""},{""label"":""款式"",""value"":""直板""},{""label"":""键盘类型"",""value"":""12键标准键盘""},{""label"":""运行内存RAM"",""value"":""128MB""},{""label"":""存储容量"",""value"":""256MB""},{""label"":""CPU品牌"",""value"":""联发科""},{""label"":""CPU型号"",""value"":""其他""},{""label"":""产品名称"",""value"":""三防老人手机""},{""label"":""品牌"",""value"":""纽曼""},{""label"":""纽曼型号"",""value"":""C9s""},{""label"":""机身颜色"",""value"":""红色 橙色 黑色 绿色""},{""label"":""操作系统"",""value"":""MTK""},{""label"":""手机类型"",""value"":""拍照手机 三防手机 音乐手机 女性手机 老人手机""},{""label"":""电池类型"",""value"":""可拆卸式电池""},{""label"":""核心数"",""value"":""单核心""},{""label"":""cpu频率"",""value"":""无""},{""label"":""手机"",""value"":""1 件""},{""label"":""电池"",""value"":""1 件""},{""label"":""充电头"",""value"":""1 件""},{""label"":""数据线"",""value"":""1 件""},{""label"":""说明书"",""value"":""1 件""}]","178-238","599.00","94","30","广东深圳","1548839517","107438444","深圳易乐购数码专营店","https://detail.tmall.com/item.htm?id=571472749875","4.8","791","159","[{""label_count"":""11"",""label_title"":""音质很清晰""},{""label_count"":""7"",""label_title"":""手机不错""},{""label_count"":""7"",""label_title"":""服务态度好""},{""label_count"":""6"",""label_title"":""电池续航很不错""},{""label_count"":""5"",""label_title"":""功能超强""},{""label_count"":""3"",""label_title"":""发货快""}]",
"2019-02-01 13:59:32","https://detail.tmall.com/item.htm?id=543988442607","543988442607","索爱Z6 老人机翻盖移动电信版老人手机大字大声大屏老年机正品超长待机双卡双待男 女款商务按键功能老年手机","双屏设计 移动联通电信 翻盖接听 合盖挂机","[{""label"":""后置摄像头"",""value"":""30万""},{""label"":""摄像头类型"",""value"":""单摄像头""},{""label"":""视频显示格式"",""value"":""240p""},{""label"":""分辨率"",""value"":""320x240""},{""label"":""触摸屏类型"",""value"":""非触摸屏""},{""label"":""屏幕尺寸"",""value"":""2.8英寸""},{""label"":""网络类型"",""value"":""移动联通2G""},{""label"":""网络模式"",""value"":""双卡单模""},{""label"":""键盘类型"",""value"":""12键标准键盘""},{""label"":""款式"",""value"":""翻盖""},{""label"":""运行内存RAM"",""value"":""无""},{""label"":""存储容量"",""value"":""32MB""},{""label"":""品牌"",""value"":""索爱""},{""label"":""型号"",""value"":""SA-Z6""},{""label"":""电池类型"",""value"":""可拆卸式电池""},{""label"":""核心数"",""value"":""无""},{""label"":""机身颜色"",""value"":""铁灰 雅黑色 奢华金 金色""},{""label"":""手机类型"",""value"":""老年机 拍照手机 音乐手机 时尚手机 儿童手机 商务手机 女性手机 老人手机""},{""label"":""操作系统"",""value"":""无操作系统""},{""label"":""CPU品牌"",""value"":""其他""},{""label"":""产品名称"",""value"":""索爱SA-Z6""},{""label"":""手机"",""value"":""1 件""},{""label"":""充电器"",""value"":""1 件""},{""label"":""电池"",""value"":""1 件""},{""label"":""数据线"",""value"":""1 件""},{""label"":""用户手册"",""value"":""1 件""}]","239-339","399.00 - 429.00","285","15326","广东深圳","1548518400","70487502","索爱数码旗舰店","https://detail.tmall.com/item.htm?id=543988442607","4.8","11790","5156","[{""label_count"":""97"",""label_title"":""手机不错""},{""label_count"":""92"",""label_title"":""音色不错""},{""label_count"":""39"",""label_title"":""外观不错""},{""label_count"":""39"",""label_title"":""服务态度好""},{""label_count"":""33"",""label_title"":""屏幕细腻""},{""label_count"":""24"",""label_title"":""很划算""},{""label_count"":""17"",""label_title"":""快递不错""},{""label_count"":""11"",""label_title"":""性能很好""},{""label_count"":""10"",""label_title"":""电池耐用""},{""label_count"":""10"",""label_title"":""信号不错""}]",
